Category,ItemName,ItemHdr,XpressfeedMnemonic,CRSP Long Name,Description/Full Compustat Name,ItemNameType
BalanceSheetFinancialAnnual,RCL,RCL,RCL,Reserves for Credit Losses (Assets),RCL: Reserves for Credit Losses (Assets) (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,RCL_DC,RCL_DC,RCL_DC,Reserves for Credit Losses (Assets) DC,RCL_DC: Reserves for Credit Losses (Assets) Data Code (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,RCL_FN,RCL_FN,RCL_FN,Reserves for Credit Losses (Assets) FN,RCL_FN: Reserves for Credit Losses (Assets) Footnote (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,RDP,RDP,RDP,Regulatory Deposits,RDP: Regulatory Deposits (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,RLO,RLO,RLO,Reinsurance Liabilities - Other,RLO: Reinsurance Liabilities - Other (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,RLP,RLP,RLP,Reinsurance Liabilities - Payables/Creditors,RLP: Reinsurance Liabilities - Payables/Creditors (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,RLRI,RLRI,RLRI,Reinsurers' Liability for Reserves (Insurance),RLRI: Reinsurers' Liability for Reserves (Insurance) (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,RLRI_DC,RLRI_DC,RLRI_DC,Reinsurers' Liability for Reserves (Insurance) DC,RLRI_DC: Reinsurers' Liability for Reserves (Insurance) Data Code (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,RLT,RLT,RLT,Reinsurance Liabilities - Total,RLT: Reinsurance Liabilities - Total (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,RLT_DC,RLT_DC,RLT_DC,Reinsurance Liabilities - Total DC,RLT_DC: Reinsurance Liabilities - Total Data Code (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,RPAG,RPAG,RPAG,Repurchase Agreements,RPAG: Repurchase Agreements (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,RPAG_DC,RPAG_DC,RPAG_DC,Repurchase Agreements DC,RPAG_DC: Repurchase Agreements Data Code (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,RVBCI,RVBCI,RVBCI,Reserves for Benefits - Life - Claims (Insurance),RVBCI: Reserves for Benefits - Life - Claims (Insurance) (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,RVBCI_DC,RVBCI_DC,RVBCI_DC,Reserves for Benefits - Life - Claims (Insurance) DC,RVBCI_DC: Reserves for Benefits - Life - Claims (Insurance) Data Code (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,RVBPI,RVBPI,RVBPI,Reserves for Benefits - Life - Policy (Insurance),RVBPI: Reserves for Benefits - Life - Policy (Insurance) (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,RVBTI,RVBTI,RVBTI,Reserves for Benefits - Life - Total (Insurance),RVBTI: Reserves for Benefits - Life - Total (Insurance) (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,RVBTI_DC,RVBTI_DC,RVBTI_DC,Reserves for Benefits - Life - Total (Insurance) DC,RVBTI_DC: Reserves for Benefits - Life - Total (Insurance) Data Code (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,RVDO,RVDO,RVDO,Reserves - Distributable - Other,RVDO: Reserves - Distributable - Other (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,RVDT,RVDT,RVDT,Reserves - Distributable - Total,RVDT: Reserves - Distributable - Total (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,RVDT_DC,RVDT_DC,RVDT_DC,Reserves - Distributable - Total DC,RVDT_DC: Reserves - Distributable - Total Data Code (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,RVEQT,RVEQT,RVEQT,Equity Reserves - Total,RVEQT: Equity Reserves - Total (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,RVEQT_DC,RVEQT_DC,RVEQT_DC,Equity Reserves - Total DC,RVEQT_DC: Equity Reserves - Total Data Code (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,RVLRV,RVLRV,RVLRV,Revaluation Reserve,RVLRV: Revaluation Reserve (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,RVNO,RVNO,RVNO,Reserves - Nondistributable - Other,RVNO: Reserves - Nondistributable - Other (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,RVNT,RVNT,RVNT,Reserves - Nondistributable - Total,RVNT: Reserves - Nondistributable - Total (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,RVRI,RVRI,RVRI,Reserves - Reinsurance (Insurance),RVRI: Reserves - Reinsurance (Insurance) (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,RVRI_DC,RVRI_DC,RVRI_DC,Reserves - Reinsurance (Insurance) DC,RVRI_DC: Reserves - Reinsurance (Insurance) Data Code (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,RVSI,RVSI,RVSI,Reserves - Sundry (Insurance),RVSI: Reserves - Sundry (Insurance) (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,RVSI_DC,RVSI_DC,RVSI_DC,Reserves - Sundry (Insurance) DC,RVSI_DC: Reserves - Sundry (Insurance) Data Code (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,RVTI,RVTI,RVTI,Reserves - Total,RVTI: Reserves - Total (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,RVTI_DC,RVTI_DC,RVTI_DC,Reserves - Total DC,RVTI_DC: Reserves - Total Data Code (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,RVTXR,RVTXR,RVTXR,Reserves - Tax-Regulated,RVTXR: Reserves - Tax-Regulated (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,RVUPI,RVUPI,RVUPI,Reserves for Unearned Premiums (Insurance),RVUPI: Reserves for Unearned Premiums (Insurance) (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,RVUPI_DC,RVUPI_DC,RVUPI_DC,Reserves for Unearned Premiums (Insurance) DC,RVUPI_DC: Reserves for Unearned Premiums (Insurance) Data Code (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,RVUTX,RVUTX,RVUTX,Reserves - Untaxed,RVUTX: Reserves - Untaxed (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,SAA,SAA,SAA,Separate Account Assets,SAA: Separate Account Assets (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,SAA_DC,SAA_DC,SAA_DC,Separate Account Assets DC,SAA_DC: Separate Account Assets Data Code (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,SAL,SAL,SAL,Separate Account Liabilities,SAL: Separate Account Liabilities (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,SAL_DC,SAL_DC,SAL_DC,Separate Account Liabilities DC,SAL_DC: Separate Account Liabilities Data Code (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,SBDC,SBDC,SBDC,Securities Borrowed & Deposited by Customers,SBDC: Securities Borrowed and Deposited by Customers (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,SBDC_DC,SBDC_DC,SBDC_DC,Securities Borrowed & Deposited by Customers DC,SBDC_DC: Securities Borrowed and Deposited by Customers Data Code (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,SC,SC,SC,Securities In Custody,SC: Securities In Custody (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,SC_DC,SC_DC,SC_DC,Securities In Custody DC,SC_DC: Securities In Custody Data Code (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,SCO,SCO,SCO,Share Capital - Other,SCO: Share Capital - Other (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,SECU,SECU,SECU,Securities Gains (Losses) - Unrealized,SECU: Securities Gains (Losses) - Unrealized (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,SECU_DC,SECU_DC,SECU_DC,Securities Gains (Losses) - Unrealized DC,SECU_DC: Securities Gains (Losses) - Unrealized Data Code (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,SECU_FN,SECU_FN,SECU_FN,Securities Gains (Losses) - Unrealized FN,SECU_FN: Securities Gains (Losses) - Unrealized Footnote (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,SRT,SRT,SRT,Surplus - Total (Statutory),SRT: Surplus - Total (Statutory) (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,SSNP,SSNP,SSNP,Securities Sold Not Yet Purchased,SSNP: Securities Sold Not Yet Purchased (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,SSNP_DC,SSNP_DC,SSNP_DC,Securities Sold Not Yet Purchased DC,SSNP_DC: Securities Sold Not Yet Purchased Data Code (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,STBO,STBO,STBO,Short-Term Borrowings - Other,STBO: Short-Term Borrowings - Other (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,STBO_DC,STBO_DC,STBO_DC,Short-Term Borrowings - Other DC,STBO_DC: Short-Term Borrowings - Other Data Code (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,STIO,STIO,STIO,Short-Term Investments - Other,STIO: Short-Term Investments - Other (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,STIO_DC,STIO_DC,STIO_DC,Short-Term Investments - Other DC,STIO_DC: Short-Term Investments - Other Data Code (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,TDSCD,TDSCD,TDSCD,Trading/Dealing Account Securities - Corporate Debt,TDSCD: Trading/Dealing Account Securities - Corporate Debt (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,TDSCD_DC,TDSCD_DC,TDSCD_DC,Trading/Dealing Account Securities - Corporate Debt DC,TDSCD_DC: Trading/Dealing Account Securities - Corporate Debt Data Code (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,TDSCE,TDSCE,TDSCE,Trading/Dealing Account Securities - Corporate Equity,TDSCE: Trading/Dealing Account Securities - Corporate Equity (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,TDSCE_DC,TDSCE_DC,TDSCE_DC,Trading/Dealing Account Securities - Corporate Equity DC,TDSCE_DC: Trading/Dealing Account Securities - Corporate Equity Data Code (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,TDSLG,TDSLG,TDSLG,Trading/Dealing Account Securities - Local Governments,TDSLG: Trading/Dealing Account Securities - Local Governments (Refer to your Compustat documentation for item definitions),AM
BalanceSheetFinancialAnnual,TDSLG_DC,TDSLG_DC,TDSLG_DC,Trading/Dealing Account Securities - Local Governments DC,TDSLG_DC: Trading/Dealing Account Securities - Local Governments Data Code (Refer to your Compustat documentation for item definitions),AM
